TrainlogLoss,TrainAUC,TrainprAUC,TrainAccuracy,TrainKappa,TrainF1,TrainSensitivity,TrainSpecificity,TrainPos_Pred_Value,TrainNeg_Pred_Value,TrainPrecision,TrainRecall,TrainDetection_Rate,TrainBalanced_Accuracy,method,feats,estat,raw_estat,norm_esat,rawE,ami,numRatios,numParts,labels,seed
0.6050732485471381,0.7389583333333333,0.4924699900793651,0.6943571428571429,0.36039598493294145,0.6411826268969126,0.5549999999999999,0.8033333333333333,0.724694589877836,0.7196904761904762,0.724694589877836,0.5549999999999999,0.24102380952380953,0.6791666666666666,lda1,10,7.329272214360246,13.718418774645626,0.06896563777954447,27.357329459521942,0.0018089718571166705,4,5,Permuted,1
0.6392262733284896,0.7085416666666666,0.4844112103174603,0.6835238095238095,0.3473937552785379,0.654296066252588,0.5966666666666667,0.7504166666666666,0.6681122448979592,0.72325,0.6681122448979592,0.5966666666666667,0.2593333333333333,0.6735416666666666,lda1,10,6.842108805764672,16.58296809578961,0.07231802699194921,33.06640810829001,0.024160791866789343,4,5,Permuted,2
0.56998565583748,0.7544444444444445,0.49520213293650794,0.6472857142857142,0.26680307156611505,0.6150654413812309,0.5191666666666667,0.75,0.642156862745098,0.6902619047619047,0.642156862745098,0.5191666666666667,0.2237142857142857,0.6345833333333333,lda1,10,7.988157770686912,12.535248586772806,0.07442927115244267,24.99285072732149,0.015808651658253698,4,5,Permuted,3
0.6659319858159902,0.7036805555555555,0.47367088293650794,0.6086428571428572,0.19644213588344023,0.5826093010303537,0.5108333333333334,0.6883333333333334,0.5743859649122807,0.6652976190476191,0.5743859649122807,0.5108333333333334,0.21923809523809523,0.5995833333333334,lda1,10,7.279027378572678,12.610048814530016,0.07335721309995578,25.13720186292737,0.004844717881814748,4,5,Permuted,4
0.6437985512274355,0.7575694444444444,0.50696875,0.6750238095238095,0.3240840644862384,0.6391593508911945,0.5625,0.7625,0.6689862542955326,0.7106904761904762,0.6689862542955326,0.5625,0.24333333333333332,0.6625,lda1,10,7.448914878974728,12.839888189160703,0.07178638310369914,25.59102041603793,0.00976441249959998,4,5,Permuted,5
0.6759922192906078,0.6736284722222222,0.4628055555555556,0.6488571428571428,0.2756685724903116,0.6354132457580733,0.5658333333333333,0.7133333333333334,0.6103298611111111,0.7009404761904762,0.6103298611111111,0.5658333333333333,0.2455,0.6395833333333333,lda1,10,7.214468669209031,13.76686512908215,0.07768426837495189,27.448197664452533,0.024160791866789343,4,5,Permuted,6
0.5668898822781774,0.7869097222222222,0.5154707341269841,0.6643571428571429,0.3164439980309546,0.625062656641604,0.6216666666666667,0.7,0.6467444120505345,0.7328523328523329,0.6467444120505345,0.6216666666666667,0.2691190476190476,0.6608333333333333,lda1,10,10.965236464429637,15.451604550615157,0.0921658003321957,30.8111575269385,1.8390380762044488e-4,4,5,Permuted,7
0.648317746046407,0.7,0.4739203869047619,0.6557857142857143,0.2960784099958013,0.6336753485924757,0.6041666666666666,0.695,0.6297178130511464,0.7189514189514189,0.6297178130511464,0.6041666666666666,0.26221428571428573,0.6495833333333333,lda1,10,7.460471894163386,14.276690505572864,0.07359548340816746,28.448274725847927,0.015808651658253698,4,5,Permuted,8
0.6102251497069043,0.7355555555555555,0.5066215277777778,0.7017380952380953,0.3981565733783125,0.691096757852077,0.6866666666666666,0.7166666666666667,0.6857021996615905,0.7727580372250423,0.6857021996615905,0.6866666666666666,0.2972619047619047,0.7016666666666667,lda1,10,8.301916209164336,13.276308893681287,0.06953937800054856,26.46669497801496,0.0018089718571166705,4,6,Permuted,9
0.5487696628780079,0.7981944444444444,0.5204377480158731,0.7400238095238095,0.4555783028565637,0.6930990578049402,0.6233333333333333,0.8295833333333333,0.7802245250431779,0.7651830581478822,0.7802245250431779,0.6233333333333333,0.2707380952380952,0.7264583333333333,lda1,10,8.909288627296563,13.178451921056094,0.07272609416391168,26.286559425065903,0.004844717881814748,4,5,Permuted,10
0.6332226180173908,0.725486111111111,0.4904623015873016,0.6372380952380953,0.25117560048647003,0.6206949058693245,0.5499999999999999,0.705,0.6079447322970639,0.69923426657095,0.6079447322970639,0.5499999999999999,0.23864285714285713,0.6275,lda1,10,8.18253626716266,12.211743083200812,0.08165236179659725,24.34714098219679,0.00976441249959998,4,5,Permuted,11
0.5830813687784148,0.7746527777777777,0.5129699900793651,0.7010238095238095,0.37861634814460904,0.6657142857142857,0.5741666666666666,0.8008333333333333,0.7199122807017544,0.7239166666666667,0.7199122807017544,0.5741666666666666,0.248,0.6875,lda1,10,8.759155476594573,14.763617590230604,0.07547458231544821,29.44767307025219,1.8390380762044488e-4,4,5,Permuted,12
0.5320250036860283,0.8307638888888889,0.545108382936508,0.7555,0.5099633031219988,0.733309161227943,0.7783333333333333,0.7424999999999999,0.7363790186125211,0.8332499999999999,0.7363790186125211,0.7783333333333333,0.3367857142857143,0.7604166666666666,lda1,10,10.163752872791036,22.412819576536137,0.09156003149183242,44.70443890992878,0.015808651658253698,4,5,Permuted,13
0.5525652881492248,0.8236805555555555,0.540532738095238,0.7395,0.45834633868546915,0.6952635599694423,0.65,0.8099999999999999,0.7703508771929825,0.7841588896865278,0.7703508771929825,0.65,0.2823809523809524,0.73,lda1,10,10.774501693890407,15.741141639856215,0.08278700980088748,31.407115968481833,0.015808651658253698,4,6,Permuted,14
0.5423915614283038,0.8155555555555556,0.5339437003968254,0.7489047619047619,0.46843892460196807,0.7034937888198758,0.6166666666666667,0.8479166666666667,0.7911816578483245,0.7680545585068198,0.7911816578483245,0.6166666666666667,0.2702142857142857,0.7322916666666667,lda1,10,10.922313110312745,16.266348719582187,0.08463837881256706,32.428601755461834,0.015808651658253698,4,7,Permuted,15
0.565850263170105,0.7688888888888888,0.5078546626984127,0.6998571428571428,0.3749572811246724,0.663469387755102,0.5549999999999999,0.81875,0.7312834224598931,0.7267857142857143,0.7312834224598931,0.5549999999999999,0.2389047619047619,0.686875,lda1,10,11.723824765289224,17.29189244228595,0.10049775042109411,34.46829434425324,0.00976441249959998,4,5,Permuted,16
0.6233946988282224,0.7514930555555556,0.5017557043650793,0.6403333333333333,0.25313260097390533,0.6120868347338936,0.5241666666666667,0.7316666666666667,0.6393442622950819,0.6856664273749701,0.639344262295082,0.5241666666666667,0.22616666666666665,0.6279166666666667,lda1,10,9.175490125203273,19.344096290488622,0.0856123567136656,38.56249277177352,0.10834535079407721,4,5,Permuted,17
0.5405415187303335,0.8147916666666667,0.5386269841269842,0.7637142857142857,0.5149340018274801,0.7417741402116402,0.73,0.7870833333333334,0.7684523809523809,0.8133809523809523,0.7684523809523809,0.73,0.3186428571428571,0.7585416666666667,lda1,10,11.02303703960369,15.73702000073941,0.08690447018445788,31.3786889861253,0.0018089718571166705,4,6,Permuted,18
0.4742842641812238,0.8763194444444444,0.5728695436507937,0.8077857142857143,0.6061079461601201,0.8013640873015873,0.8133333333333334,0.7995833333333333,0.7988888888888889,0.8773749093546048,0.7988888888888889,0.8133333333333334,0.35438095238095235,0.8064583333333333,lda1,10,10.181936341483082,13.709510116082988,0.07499057559322367,27.360695079213528,0.004844717881814748,4,7,Permuted,19
0.5929736312749752,0.7810416666666666,0.5095753968253969,0.7186190476190476,0.4237961615679007,0.6858654572940287,0.6516666666666666,0.7729166666666667,0.7331615120274914,0.7580880593443408,0.7331615120274914,0.6516666666666666,0.2824047619047619,0.7122916666666667,lda1,10,10.038885969281845,21.195667210257525,0.09671705653925773,42.24425913625321,0.024160791866789343,4,5,Permuted,20
0.5373743637039848,0.8434027777777777,0.5512621527777778,0.7665952380952381,0.5096380691771997,0.7425482625482626,0.6849999999999999,0.8266666666666667,0.7878947368421052,0.8035119047619047,0.7878947368421052,0.6849999999999999,0.2990952380952381,0.7558333333333332,lda1,10,12.827009762529075,14.668034807556081,0.09613414155845551,29.27530362473699,0.0018089718571166705,4,5,Permuted,21
0.6036501438077004,0.7599305555555556,0.5129853670634921,0.6688095238095239,0.31712717620543707,0.6422520389371218,0.5891666666666666,0.73375,0.6460683760683761,0.719,0.6460683760683761,0.5891666666666666,0.25426190476190474,0.6614583333333333,lda1,10,9.898378410345316,18.964885583967668,0.08841310787677069,37.80841973446095,0.024160791866789343,4,5,Permuted,22
0.5619201244270768,0.7804513888888889,0.513735615079365,0.7076428571428571,0.3699735595322552,0.6418154761904762,0.5075,0.8566666666666667,0.7722222222222223,0.7127976190476191,0.7722222222222223,0.5075,0.22347619047619047,0.6820833333333333,lda1,10,11.170023886139543,18.26171718683405,0.09541022351806898,36.40739039242775,0.004844717881814748,4,5,Permuted,23
0.6109660653144587,0.7867361111111111,0.5282437996031746,0.6851190476190476,0.35063292842423277,0.6639084048920114,0.6233333333333333,0.73125,0.6709401709401709,0.7406197654941373,0.6709401709401709,0.6233333333333333,0.27264285714285713,0.6772916666666666,lda1,10,9.191569720545557,15.29054172781143,0.0782382619006037,30.48583246709548,0.0018089718571166705,4,6,Permuted,24
0.5658574935520407,0.8052083333333333,0.5309193948412698,0.6685952380952381,0.3228748254161298,0.6326036866359447,0.6016666666666667,0.725,0.6609965635738831,0.7243120363723379,0.6609965635738831,0.6016666666666667,0.2611428571428571,0.6633333333333333,lda1,10,8.231004964947767,14.03799367185786,0.07529273217918318,27.989399650254416,0.0018089718571166705,4,5,Permuted,25
0.6394081630678061,0.7586111111111111,0.5085927579365079,0.6917380952380953,0.3530598459511503,0.6351224105461394,0.5225,0.8254166666666667,0.7318100358422939,0.7092380952380952,0.7318100358422939,0.5225,0.2246904761904762,0.6739583333333333,lda1,10,10.47298961418909,25.311400044435814,0.10067983250271802,50.457183829285114,0.08764049632190306,4,5,Permuted,26
0.6467308984627219,0.7240972222222222,0.49643005952380953,0.6929285714285714,0.36664840449405667,0.6620988612836439,0.62,0.74875,0.6895509499136442,0.7427008177008176,0.6895509499136442,0.62,0.27035714285714285,0.684375,lda1,10,8.278629499600761,12.12453286610106,0.07413792478325747,24.174166339960948,0.015808651658253698,4,5,Permuted,27
0.5462084024755078,0.7909027777777777,0.5227256944444445,0.6765238095238095,0.32286678683635206,0.6482419712070875,0.5466666666666666,0.7766666666666666,0.6825225225225225,0.7091309523809524,0.6825225225225225,0.5466666666666666,0.2378333333333333,0.6616666666666666,lda1,10,8.13373383641991,10.019198378874382,0.06396433242114558,19.99313799311311,0.024160791866789343,4,7,Permuted,28
0.6430350037534928,0.7173611111111111,0.4858737599206349,0.6863095238095238,0.35396351016133626,0.6523024594453166,0.5941666666666666,0.7616666666666666,0.6856020942408377,0.7294252044252044,0.6856020942408377,0.5941666666666666,0.2570952380952381,0.6779166666666666,lda1,10,7.287991835133844,11.553109361577246,0.06305018057662688,23.028127976701615,0.00976441249959998,4,5,Permuted,29
0.6950622330708863,0.6957986111111111,0.4783467261904762,0.6262142857142857,0.21387871114392853,0.5906806894536956,0.47,0.7441666666666666,0.5924731182795698,0.666487197894233,0.5924731182795698,0.47,0.20707142857142857,0.6070833333333333,lda1,10,7.381241410763852,15.188529722190596,0.07567803270771274,30.26252822012361,0.04518418292786788,4,5,Permuted,30
0.6020441622313111,0.7484722222222222,0.5037048611111111,0.6758333333333333,0.33122028454637154,0.6494888350820555,0.5841666666666666,0.75125,0.6650087260034904,0.732034632034632,0.6650087260034904,0.5841666666666666,0.25335714285714284,0.6677083333333333,lda1,10,7.1508490181371345,8.743000424822945,0.06255222752490577,17.429140196421674,0.024160791866789343,4,6,Permuted,31
0.5092703231575316,0.8366666666666667,0.549951388888889,0.7376666666666667,0.4489063907107385,0.7011970534069981,0.5983333333333333,0.8466666666666667,0.7828070175438596,0.748983010289543,0.7828070175438596,0.5983333333333333,0.2595238095238095,0.7224999999999999,lda1,10,11.009910893498496,18.72248670772935,0.0904664308554386,37.35017993293764,0.004844717881814748,4,7,Permuted,32
0.6499139786635968,0.7355555555555555,0.5045887896825397,0.708952380952381,0.40104305911479826,0.6920720720720721,0.6608333333333333,0.74375,0.6914529914529914,0.7687349687349687,0.6914529914529914,0.6608333333333333,0.28914285714285715,0.7022916666666666,lda1,10,8.099563168375173,14.313685003354463,0.07336578232295571,28.53824609464587,0.004844717881814748,4,6,Permuted,33
0.6049134665862003,0.7481944444444444,0.4970280257936508,0.6476428571428572,0.2691428445950185,0.6193057946069994,0.5133333333333333,0.75625,0.6514732965009208,0.6960157932519742,0.6514732965009208,0.5133333333333333,0.22097619047619046,0.6347916666666666,lda1,10,6.729102461240227,9.148975114278013,0.0571201132576017,18.24543809769884,1.8390380762044488e-4,4,5,Permuted,34
0.6223165464170339,0.75125,0.5045357142857143,0.7146190476190476,0.41696686413425543,0.6946950710108605,0.6908333333333333,0.7325,0.7033505154639175,0.7700833333333333,0.7033505154639175,0.6908333333333333,0.30057142857142854,0.7116666666666667,lda1,10,8.630409020009747,14.435749751150945,0.07681558576358531,28.777624056147772,0.024160791866789343,4,6,Permuted,35
0.6424032905680908,0.7313888888888889,0.5057827380952381,0.6744285714285714,0.32566135000265434,0.6301066874837367,0.5725,0.7525,0.6776923076923077,0.7142255892255892,0.6776923076923077,0.5725,0.24945238095238095,0.6625,lda1,10,7.99807200731303,13.482237313219638,0.07373294895063542,26.877717951104596,0.024160791866789343,4,6,Permuted,36
0.5997375161761831,0.7477777777777778,0.5058291170634921,0.7333571428571428,0.43110008976530717,0.6901360544217687,0.5675,0.8591666666666666,0.7966480446927374,0.7423928571428571,0.7966480446927374,0.5675,0.24695238095238095,0.7133333333333333,lda1,10,11.977817559366278,17.651360848274777,0.0900461409906711,35.20964556869804,0.015808651658253698,4,5,Permuted,37
0.5487992551081343,0.7853472222222222,0.5135124007936508,0.6810952380952381,0.3456885418928897,0.6541077969649398,0.6033333333333333,0.74625,0.676203007518797,0.7266570949988035,0.676203007518797,0.6033333333333333,0.2601428571428571,0.6747916666666667,lda1,10,9.847818373911032,14.013526653198511,0.08100339480562399,27.946342011491808,0.03315443868702788,4,5,Permuted,38
0.5714759896710185,0.7970138888888889,0.5285034722222223,0.7268809523809524,0.4443631988784163,0.6996915864791512,0.7091666666666666,0.7404166666666666,0.7222222222222222,0.7927008177008177,0.7222222222222222,0.7091666666666666,0.30842857142857144,0.7247916666666666,lda1,10,10.3715920415846,14.928968482390959,0.08444506684186524,29.75126880078993,0.0018089718571166705,4,5,Permuted,39
0.535838120801816,0.8297916666666666,0.5459543650793651,0.7263809523809523,0.4410161799553104,0.6923859126984127,0.6725,0.7720833333333333,0.7324915824915825,0.7691666666666667,0.7324915824915825,0.6725,0.2909285714285714,0.7222916666666667,lda1,10,10.875775575448197,15.597662410537742,0.08761360921324889,31.126988802767784,0.004844717881814748,4,5,Permuted,40
0.5587200852246662,0.80375,0.5302150297619048,0.7078809523809524,0.4075796884275145,0.6924012158054711,0.6825,0.7295833333333334,0.6969144800777454,0.7729514140681654,0.6969144800777454,0.6825,0.29607142857142854,0.7060416666666667,lda1,10,9.990875026680083,12.869177944649715,0.081164981560814,25.663219563489104,0.0018089718571166705,4,5,Permuted,41
0.5862583695470335,0.7839583333333333,0.5159952876984127,0.6571904761904762,0.2945193975107019,0.6195502645502645,0.5625,0.7341666666666666,0.6680035650623886,0.6996785714285714,0.6680035650623886,0.5625,0.24247619047619046,0.6483333333333333,lda1,10,10.107001216657164,13.345046793217552,0.08280674847500222,26.60772616345008,1.8390380762044488e-4,4,5,Permuted,42
0.5314426922197795,0.833125,0.546796378968254,0.7328333333333333,0.45089230720969853,0.7084656084656085,0.6883333333333334,0.76875,0.7264805414551607,0.7849166666666666,0.7264805414551607,0.6883333333333334,0.29876190476190473,0.7285416666666666,lda1,10,11.887912009953508,14.493384063022749,0.0991416449819966,30.393195495214755,0.03315443868702788,3,4,Permuted,43
0.6278937164263948,0.728125,0.4994124503968254,0.6765952380952381,0.327214191605496,0.6440274414850686,0.5599999999999999,0.7670833333333333,0.671957671957672,0.7089047619047619,0.671957671957672,0.5599999999999999,0.2430952380952381,0.6635416666666666,lda1,10,7.72894109981514,14.76136167733714,0.07650624905260596,29.43283290884336,0.00976441249959998,4,5,Permuted,44
0.6372666026535578,0.7372222222222222,0.49585391865079365,0.6819285714285714,0.33684735023430673,0.6264141015522231,0.5458333333333333,0.7895833333333333,0.7156084656084656,0.7142380952380952,0.7156084656084656,0.5458333333333333,0.23788095238095236,0.6677083333333333,lda1,10,7.231747771338276,9.874632539477828,0.06335703904418916,19.674201843646163,0.0018089718571166705,4,5,Permuted,45
0.5307433302164736,0.8412499999999999,0.5509640376984127,0.7350714285714286,0.45665293160945336,0.7149281934996221,0.6966666666666667,0.7625,0.727008547008547,0.7917147667147667,0.727008547008547,0.6966666666666667,0.30273809523809525,0.7295833333333333,lda1,10,12.094920895869343,19.78809255473235,0.08708551970783814,39.477283440946344,0.00976441249959998,4,6,Permuted,46
0.46937927935816476,0.8636805555555556,0.5644714781746032,0.7744047619047619,0.5290132859893729,0.7345486111111111,0.7008333333333333,0.83,0.785982905982906,0.80925,0.785982905982906,0.7008333333333333,0.30507142857142855,0.7654166666666666,lda1,10,13.093573584050342,15.040890694761753,0.10106186849084488,30.015067589507165,0.0018089718571166705,4,5,Permuted,47
0.5102420259254649,0.8221527777777777,0.5439613095238095,0.7271428571428571,0.42040036774819384,0.7011423066336361,0.5866666666666667,0.8325,0.745632798573975,0.7571547619047618,0.745632798573975,0.5866666666666667,0.25807142857142856,0.7095833333333333,lda1,10,7.629110633587582,9.902896205805867,0.06412565848091835,19.752725236474028,1.8390380762044488e-4,4,6,Permuted,48
0.6380192280553042,0.7813194444444445,0.5287735615079365,0.7232857142857143,0.4383263403263403,0.7037698412698413,0.7125,0.7329166666666667,0.6950084602368866,0.7861904761904762,0.6950084602368867,0.7125,0.309047619047619,0.7227083333333333,lda1,10,11.017337996413314,20.09864730612177,0.10051781649984355,40.0547645087114,0.03315443868702788,4,5,Permuted,49
0.5319634589804368,0.8225,0.5417284226190476,0.758,0.48203356570965267,0.7158461124562819,0.5841666666666666,0.8929166666666667,0.8346014492753623,0.7615714285714286,0.8346014492753623,0.5841666666666666,0.253547619047619,0.7385416666666667,lda1,10,8.276149103942352,13.415314458281712,0.07156454139047046,26.76760359358262,0.015808651658253698,4,6,Permuted,50
0.4382906248516169,0.8856597222222222,0.5804615575396825,0.7886904761904762,0.5616291867552737,0.7552553663952628,0.73,0.8329166666666666,0.8004251700680272,0.8251904761904761,0.8004251700680272,0.73,0.31752380952380954,0.7814583333333333,lda1,10,14.35529872479032,18.321956447654376,0.10031361582341304,36.56985712519434,0.015808651658253698,4,6,Permuted,51
0.5874111519939798,0.7649652777777778,0.5077383432539683,0.6671428571428571,0.2945133328024632,0.6256235827664399,0.49166666666666664,0.7983333333333333,0.6945945945945946,0.6867619047619047,0.6945945945945946,0.49166666666666664,0.21623809523809523,0.645,lda1,10,8.629490528273736,12.3554223968746,0.07782469823787876,24.635347240541282,0.0018089718571166705,4,5,Permuted,52
0.5791976539142273,0.7648611111111111,0.5045059523809524,0.7067380952380953,0.3920889726215813,0.6772573510278428,0.6083333333333333,0.7820833333333334,0.7098445595854922,0.7434047619047619,0.7098445595854922,0.6083333333333333,0.2647380952380952,0.6952083333333333,lda1,10,7.366681901999768,13.407586851908013,0.06382567834943316,26.73291301880477,0.07311282655686299,4,6,Permuted,53
0.5841172326520554,0.7740972222222222,0.5125362103174603,0.7068809523809524,0.40511398360094014,0.6892603850050658,0.6725,0.7366666666666667,0.686026936026936,0.7703517587939698,0.686026936026936,0.6725,0.29045238095238096,0.7045833333333333,lda1,10,8.322947281553049,12.871488963418308,0.08193836264095382,26.89037960960184,0.00976441249959998,3,5,Permuted,54
0.5664029485746008,0.7711805555555555,0.506577132936508,0.6710714285714285,0.3471174333717812,0.6595562034337544,0.7033333333333334,0.65,0.6407857142857143,0.7416666666666667,0.6407857142857143,0.7033333333333334,0.30447619047619046,0.6766666666666666,lda1,10,7.826314619389132,13.33319627345007,0.06585170623328729,26.590478341772318,1.8390380762044488e-4,4,6,Permuted,55
0.5559742606489478,0.8035416666666666,0.5331304563492063,0.7747142857142857,0.5321214633192894,0.7337073049114934,0.6775,0.8545833333333334,0.8112244897959183,0.7928809523809524,0.8112244897959183,0.6775,0.29135714285714287,0.7660416666666666,lda1,10,10.72087376707222,18.574028039539595,0.08793472829916645,37.04388158700873,0.0018089718571166705,4,5,Permuted,56
0.5608672129490259,0.7850694444444444,0.5114739583333333,0.7052380952380952,0.3906045213240866,0.6684075780849974,0.6266666666666667,0.7641666666666667,0.709278350515464,0.7537738095238095,0.709278350515464,0.6266666666666667,0.2722857142857143,0.6954166666666667,lda1,10,11.001851333316377,17.62483178061925,0.09188206002673595,35.12998108755287,0.0018089718571166705,4,5,Permuted,57
0.5881482705700698,0.7775,0.5153864087301587,0.7126904761904762,0.4082825396825397,0.6761008704557092,0.6275,0.7795833333333333,0.7308290155440414,0.7541756401052884,0.7308290155440414,0.6275,0.2728809523809524,0.7035416666666666,lda1,10,5.7157331443499375,12.201807770787786,0.058210303029390606,24.344200082823196,0.0018089718571166705,4,6,Permuted,58
0.5577259321608725,0.8040277777777778,0.5325141369047619,0.7088095238095238,0.4063572598898686,0.6682376043200785,0.6625,0.7474999999999999,0.7084175084175084,0.7606604450825556,0.7084175084175084,0.6625,0.2879047619047619,0.705,lda1,10,9.757781804708964,17.733511038584396,0.09323476239877948,35.359477823826815,0.00976441249959998,4,6,Permuted,59
0.672794875920164,0.7172916666666667,0.494781994047619,0.661952380952381,0.30936059592581333,0.6342599742599743,0.6083333333333333,0.70625,0.6352136752136752,0.7175833333333334,0.6352136752136752,0.6083333333333333,0.2626190476190476,0.6572916666666666,lda1,10,9.00373229466408,16.245660250477673,0.09703276617191853,32.37116748040829,0.0018089718571166705,4,5,Permuted,60
0.6180842642473614,0.7988194444444444,0.5444823908730159,0.7523571428571428,0.487641905196253,0.7109977324263038,0.6591666666666667,0.8270833333333333,0.7781519861830742,0.78325,0.7781519861830742,0.6591666666666667,0.2866666666666667,0.7431249999999999,lda1,10,8.339426631512788,12.718562752250055,0.0711023528680522,25.36816770320458,0.00976441249959998,4,6,Permuted,61
0.6109633143674759,0.7440277777777777,0.5051500496031746,0.6352857142857142,0.2479491563991564,0.6115819209039548,0.5491666666666667,0.69875,0.622829861111111,0.6835714285714285,0.6228298611111112,0.5491666666666667,0.24042857142857144,0.6239583333333333,lda1,10,7.361619009191486,11.438505190945698,0.06720132407649629,22.808617709083297,1.8390380762044488e-4,4,5,Permuted,62
0.596619218235799,0.7518402777777777,0.4925719246031746,0.665,0.323391036017123,0.631027175268013,0.6224999999999999,0.7033333333333334,0.6642378559463986,0.7272727272727273,0.6642378559463986,0.6224999999999999,0.2678809523809524,0.6629166666666666,lda1,10,6.335515501108159,9.921136792653328,0.05856490668181267,19.783933350698405,0.03315443868702788,4,6,Permuted,63
0.45652172712912925,0.8854166666666666,0.5771158234126984,0.8087380952380953,0.6028665645948255,0.7711681547619048,0.7158333333333333,0.8854166666666666,0.8574358974358974,0.8258571428571428,0.8574358974358974,0.7158333333333333,0.3087857142857143,0.8006249999999999,lda1,10,13.2880300235076,14.274760548326332,0.09784984000599488,28.469518206253124,0.00976441249959998,4,5,Permuted,64
0.6167980671164373,0.76375,0.5126252480158731,0.6702142857142858,0.32586001655349484,0.644461983688503,0.6075,0.7241666666666666,0.6475820379965458,0.7312634601579325,0.6475820379965458,0.6075,0.26171428571428573,0.6658333333333333,lda1,10,9.549189584039892,12.813237931352793,0.08095150543981207,25.541443599453324,0.015808651658253698,4,5,Permuted,65
0.5736919761530629,0.7745833333333333,0.5090910218253968,0.6719285714285714,0.32729094987138463,0.6410226385636222,0.5841666666666666,0.7408333333333333,0.6676818950930626,0.7167743479301268,0.6676818950930626,0.5841666666666666,0.2538333333333333,0.6625,lda1,10,10.005012085411032,18.013313126786674,0.08906071609667222,35.90743087961037,0.015808651658253698,4,5,Permuted,66
