TrainlogLoss,TrainAUC,TrainprAUC,TrainAccuracy,TrainKappa,TrainMean_F1,TrainMean_Sensitivity,TrainMean_Specificity,TrainMean_Pos_Pred_Value,TrainMean_Neg_Pred_Value,TrainMean_Precision,TrainMean_Recall,TrainMean_Detection_Rate,TrainMean_Balanced_Accuracy,method,feats,estat,raw_estat,norm_esat,rawE,ami,numRatios,numParts,labels,seed
1.2299943484583788,0.6730277777777778,0.3100988756613757,0.5211547619047618,0.2700671992589272,0.6585273368606702,0.5125,0.7567777777777778,0.5673317683881064,0.7728084868788386,0.5673317683881064,0.5125,0.17371825396825397,0.6346388888888889,lda1,20,8.715595609732574,25.927509719977547,0.1420939084417711,76.39256326259155,0.010625723127885886,9,10,Permuted,1
1.0584851267050126,0.7832361111111111,0.35136805555555556,0.6327738095238096,0.44507361843128823,0.749791829300026,0.6355555555555555,0.81625,0.7001061571125266,0.8313690476190476,0.7001061571125266,0.6355555555555555,0.21092460317460318,0.7259027777777778,lda1,20,10.46071860794084,24.010296033972928,0.1506095780617842,71.55771462462215,0.03639430816542066,9,12,Permuted,2
1.0823965458432228,0.7478611111111111,0.3182414021164021,0.5748690476190476,0.35746110133592857,0.6883177570093458,0.5797222222222222,0.7854722222222222,0.6257607926397735,0.7996150793650794,0.6257607926397736,0.5797222222222222,0.19162301587301586,0.6825972222222222,lda1,20,10.524155497153362,34.7146425788742,0.16720844046416722,105.36981793626319,0.014564461911886307,9,10,Permuted,3
1.091330894833967,0.7322268518518519,0.31237037037037035,0.5695833333333333,0.3403720755205146,0.6891369047619047,0.5702777777777778,0.7781944444444444,0.6533991228070175,0.7921312913775226,0.6533991228070175,0.5702777777777778,0.1898611111111111,0.6742361111111111,lda1,20,8.6515648048516,24.45196644463831,0.13129493257607783,73.97340342512268,0.03839489776375899,9,11,Permuted,4
1.0075657620079157,0.7878333333333333,0.3423012566137566,0.5879047619047619,0.3750361841879155,0.6876299945265463,0.5975,0.7895,0.6582236842105263,0.8071787508973438,0.6582236842105263,0.5975,0.19596825396825396,0.6935,lda1,20,10.240597115832271,27.364466424226666,0.15580359083020653,82.93489504130429,0.029097688772290277,9,11,Permuted,5
0.9072860831843129,0.8105740740740741,0.3600033068783069,0.6051428571428571,0.3976238604999684,0.7226908541194256,0.5930555555555556,0.8020555555555555,0.6636838180462341,0.819562096195262,0.6636838180462341,0.5930555555555556,0.2017142857142857,0.6975555555555556,lda1,20,10.91249835615447,19.883345134642976,0.14805082074284312,58.69355118995401,0.06185475310264801,9,11,Permuted,6
1.1218858311228408,0.7060138888888889,0.3231954365079365,0.4970952380952381,0.23352556497952526,0.641260043111895,0.4994444444444444,0.7430277777777777,0.5448778565799842,0.7540679588418282,0.5448778565799842,0.4994444444444444,0.16569841269841268,0.6212361111111111,lda1,20,9.490502881784382,28.747107467049112,0.1476520911087878,92.54054178203552,0.0156871311414945,8,11,Permuted,7
0.9195575949931211,0.8081898148148148,0.35134126984126984,0.58325,0.3718270609805268,0.6977465986394558,0.5880555555555556,0.7908611111111111,0.6363888888888889,0.806797619047619,0.6363888888888889,0.5880555555555556,0.19441666666666665,0.6894583333333333,lda1,20,13.009216835223983,31.65479150671308,0.18200384816472764,95.47102692066808,0.040275336217668316,9,10,Permuted,8
0.9950804951308003,0.7318148148148148,0.3298369708994709,0.49270238095238095,0.23112774655234936,0.6387149380300066,0.48833333333333334,0.7447777777777778,0.5170524691358025,0.7572266092366595,0.5170524691358025,0.48833333333333334,0.16423412698412698,0.6165555555555555,lda1,20,9.725492425676862,24.45799625044011,0.15418972609604942,71.84987758899554,0.06286295169550299,9,11,Permuted,9
1.064448096200691,0.7801759259259259,0.34973511904761906,0.632,0.4363444271233857,0.7460775335775336,0.6219444444444444,0.8125,0.6968479117415287,0.8349366682700016,0.6968479117415287,0.6219444444444444,0.21066666666666667,0.7172222222222222,lda1,20,12.085960406186027,35.37403404458186,0.17943833897750097,104.80538741445628,0.05281196433062346,9,11,Permuted,10
0.9623976756617248,0.763912037037037,0.33592724867724866,0.5314761904761904,0.2909651863437758,0.6771524771524772,0.5397222222222222,0.7623611111111112,0.5853200883002208,0.7795383127870438,0.5853200883002208,0.5397222222222222,0.17715873015873015,0.6510416666666666,lda1,20,10.57348210428475,27.195725113504775,0.15320320887670408,82.46425179436804,0.0056518011481952405,9,12,Permuted,11
1.041856144864266,0.7573009259259259,0.33040476190476187,0.51425,0.26292968230542874,0.6448497129348193,0.5125,0.7538333333333334,0.5514154281670205,0.767256919518226,0.5514154281670205,0.5125,0.17141666666666666,0.6331666666666667,lda1,20,8.572128662329002,23.28922294225158,0.1309902780855189,70.22456771559547,0.02921783991671969,9,13,Permuted,12
1.0000663391683995,0.7776296296296297,0.3491471560846561,0.5944285714285714,0.38900367652490464,0.7004251700680272,0.5994444444444444,0.7966944444444445,0.6516737891737892,0.8135722302388969,0.6516737891737892,0.5994444444444444,0.19814285714285715,0.6980694444444444,lda1,20,14.021788355009775,33.74903944076051,0.1910568991725684,102.13781432268811,0.052413298172260064,9,12,Permuted,13
1.2119165457364414,0.7276944444444444,0.3294203042328042,0.6010357142857142,0.3952628173571389,0.7090348639455782,0.5936111111111111,0.8000833333333334,0.6491963661774982,0.818313492063492,0.6491963661774982,0.5936111111111111,0.20034523809523808,0.6968472222222222,lda1,20,10.137819079729066,32.69256538287636,0.15229808493796382,97.39755924859806,0.03475018114948065,9,11,Permuted,14
1.257458257746522,0.7297638888888889,0.32494775132275133,0.55825,0.33450808923615505,0.6617857142857143,0.5666666666666667,0.7779444444444444,0.60625,0.7905833333333333,0.60625,0.5666666666666667,0.18608333333333332,0.6723055555555556,lda1,20,10.88723535583659,34.031250854436536,0.18417219935477064,100.9530597233261,0.06380591917635135,9,10,Permuted,15
0.8125407442360086,0.8410231481481482,0.3685843253968254,0.6543571428571429,0.4720984537100953,0.7260037348272642,0.6522222222222223,0.8242222222222222,0.7353249475890985,0.8409126984126984,0.7353249475890985,0.6522222222222223,0.2181190476190476,0.7382222222222222,lda1,20,9.830251861985712,23.8370856879241,0.1420998939110631,71.67493231429668,0.022127168045150806,9,13,Permuted,16
0.978039562228567,0.7910787037037037,0.353916335978836,0.5875357142857143,0.3725796579739895,0.7039518900343642,0.5822222222222222,0.7911666666666667,0.6378378378378379,0.8130357142857143,0.6378378378378379,0.5822222222222222,0.1958452380952381,0.6866944444444444,lda1,20,10.83859701061737,30.45308045406356,0.15568065372041195,91.81081992422207,0.053419807108329165,9,10,Permuted,17
0.9339470952931592,0.8081018518518519,0.3530367063492063,0.6177142857142857,0.4250743654048172,0.7082687338501292,0.6241666666666666,0.8090277777777778,0.6682539682539682,0.8245238095238095,0.6682539682539682,0.6241666666666666,0.2059047619047619,0.7165972222222222,lda1,20,11.769372455453086,24.124257494968376,0.15256895293683498,72.59607774881283,0.015537793309142086,9,13,Permuted,18
1.0451481335394932,0.7375601851851852,0.3359996693121693,0.5415357142857142,0.3063314505357203,0.6805366591080877,0.54,0.7693055555555556,0.5665584415584416,0.7845856265454255,0.5665584415584416,0.54,0.18051190476190476,0.6546527777777778,lda1,20,11.704621928386304,34.01990036163161,0.16014610745103874,102.00874468400586,0.024243917937029045,9,12,Permuted,19
1.093090954854286,0.7039537037037037,0.3185820105820106,0.48979761904761904,0.22362793470335812,0.6437083045778698,0.4791666666666667,0.7424444444444445,0.5250829187396352,0.7569873175400814,0.5250829187396352,0.4791666666666667,0.163265873015873,0.6108055555555556,lda1,20,8.47880438832735,23.343949441789253,0.14246086907888,69.1785592250661,0.002157010980511516,9,11,Permuted,20
1.0737925468920568,0.7380740740740741,0.3235532407407407,0.5457619047619048,0.311930910174227,0.6578787878787878,0.5472222222222222,0.7703333333333333,0.6117440225035161,0.7853393953896467,0.6117440225035161,0.5472222222222222,0.18192063492063493,0.6587777777777778,lda1,20,11.64206266035394,30.277887700621417,0.1692491394281266,91.63735087947235,0.02365004287411732,9,10,Permuted,21
1.1827179059867994,0.7344259259259259,0.3275092592592592,0.5208690476190476,0.27482935605483316,0.6440759637188208,0.5138888888888888,0.7598055555555555,0.5869791666666666,0.7703327693175409,0.5869791666666667,0.5138888888888888,0.17362301587301587,0.6368472222222222,lda1,20,10.09497814648526,27.50965378653575,0.14744389319496537,82.23489637508757,0.0412355478670031,9,12,Permuted,22
0.8193479905924486,0.8479675925925926,0.3747853835978836,0.6641547619047619,0.49095579709101733,0.7327111111111111,0.6563888888888889,0.8336666666666667,0.7167728237791932,0.8506428571428571,0.7167728237791932,0.6563888888888889,0.22138492063492063,0.7450277777777777,lda1,20,12.092001605430745,28.640184059546847,0.1728001469289711,83.29649923459489,0.05379302810485184,9,10,Permuted,23
1.0546176301401355,0.7839444444444444,0.3554953703703704,0.6419761904761905,0.4559310410618589,0.7124236874236874,0.6375,0.8196944444444444,0.6986638537271449,0.8371825396825396,0.6986638537271449,0.6375,0.21399206349206348,0.7285972222222222,lda1,20,10.458057423953138,27.757106052298973,0.14810749538015894,82.6919351236055,0.03281313300636305,9,11,Permuted,24
1.0355363528033656,0.7554907407407407,0.33960714285714283,0.5886785714285714,0.3754689008563367,0.6845446950710109,0.5894444444444444,0.7909722222222222,0.6684190902311707,0.8080039682539683,0.6684190902311707,0.5894444444444444,0.19622619047619047,0.6902083333333333,lda1,20,10.204476076921576,28.607937961788345,0.15600827288036323,85.19816986537481,0.02954053634606289,9,12,Permuted,25
0.8612374904076604,0.8273055555555555,0.36716203703703704,0.6758809523809524,0.5069465952562185,0.7564245162785309,0.6711111111111111,0.8364444444444444,0.73562874251497,0.8523769841269841,0.73562874251497,0.6711111111111111,0.2252936507936508,0.7537777777777778,lda1,20,14.010048520997916,33.59560195094262,0.1853207498791106,100.36448710572245,0.02883160203215575,9,13,Permuted,26
1.085049488018207,0.7394027777777777,0.32698809523809524,0.5674404761904762,0.34010760370991566,0.6812666980983813,0.5611111111111111,0.7810555555555556,0.6132039573820396,0.7956468253968254,0.6132039573820396,0.5611111111111111,0.1891468253968254,0.6710833333333334,lda1,20,10.160587690949315,29.570632512228652,0.16008991309626705,88.3586034077892,0.030782768105858692,9,11,Permuted,27
1.054446878410828,0.7704675925925926,0.342896164021164,0.6070357142857142,0.40222425009775786,0.7055409931556721,0.5919444444444444,0.8033055555555556,0.6393402777777778,0.8206944444444445,0.6393402777777778,0.5919444444444444,0.20234523809523808,0.6976249999999999,lda1,20,11.52350454136211,27.254730262026506,0.16024822078112105,80.59969543604299,0.013214507281460145,9,12,Permuted,28
1.0355298241397053,0.7764305555555555,0.3443845899470899,0.5925952380952381,0.383294215657799,0.6631377551020408,0.5861111111111111,0.7964444444444444,0.6533096926713948,0.8151710935630534,0.6533096926713948,0.5861111111111111,0.19753174603174603,0.6912777777777778,lda1,20,9.787986546075118,30.62808431334776,0.15765284087578746,90.94622232502243,0.01879796169564238,9,11,Permuted,29
0.9460536753449129,0.8205972222222222,0.36121593915343914,0.6336904761904761,0.44448558986620756,0.728344671201814,0.6283333333333333,0.8168611111111111,0.6927621283255085,0.8387812076254287,0.6927621283255087,0.6283333333333333,0.2112301587301587,0.7225972222222222,lda1,20,9.914504519180703,30.45846327485355,0.1671337002635917,89.4900704227654,0.011069671744202583,9,11,Permuted,30
0.8960876473153762,0.8078194444444444,0.35339980158730155,0.6157738095238096,0.41647691636743006,0.7191126723913609,0.6175,0.80525,0.6789657582110412,0.820463428252373,0.6789657582110412,0.6175,0.2052579365079365,0.711375,lda1,20,10.98120996892392,28.088123485036327,0.15083070328231254,84.29723035822603,0.010625723127885886,9,12,Permuted,31
0.9809074060503427,0.721925925925926,0.32543584656084656,0.5100714285714285,0.263209155364362,0.6398430533261994,0.5205555555555555,0.7531666666666667,0.539760348583878,0.7700145032632343,0.539760348583878,0.5205555555555555,0.17002380952380952,0.6368611111111111,lda1,20,9.871149488239958,26.481626765967007,0.15973738620488265,82.85218680462128,0.017331846771676717,7,10,Permuted,32
1.0013029568824103,0.7794537037037037,0.3518065476190476,0.6013095238095238,0.3952022374369519,0.7045244878578212,0.5938888888888889,0.7998055555555555,0.6731601731601732,0.8152579365079365,0.6731601731601732,0.5938888888888889,0.20043650793650794,0.6968472222222222,lda1,20,8.826267396199436,24.53676387032032,0.13548836794345498,73.46456248483767,0.008597047884167822,9,11,Permuted,33
1.039746388087789,0.7875092592592593,0.34522420634920636,0.5921785714285714,0.3721531271679233,0.6779394473838918,0.5841666666666666,0.7898888888888889,0.6551221434200157,0.8111872695206028,0.6551221434200157,0.5841666666666666,0.19739285714285715,0.6870277777777778,lda1,20,11.255207687352854,22.2039055973946,0.1459634141155613,66.44364364751434,0.015537793309142086,9,13,Permuted,34
0.847803270465498,0.8319629629629629,0.3668058862433862,0.6828809523809524,0.5179892426411797,0.747135246792781,0.6911111111111111,0.8385277777777778,0.7528447121820616,0.855635319454415,0.7528447121820616,0.6911111111111111,0.22762698412698412,0.7648194444444444,lda1,20,11.866916719942108,30.255711436672755,0.18242258207734868,91.51784647697725,0.028932104954115388,9,10,Permuted,35
1.1329290002617782,0.6856527777777778,0.31324636243386245,0.49388095238095236,0.2364087758299538,0.643609022556391,0.49194444444444446,0.7451666666666666,0.502020202020202,0.7608809523809524,0.502020202020202,0.49194444444444446,0.16462698412698412,0.6185555555555555,lda1,20,9.115961210477904,28.447637578159615,0.15030171383618368,84.82741988112807,0.08903005267560939,9,11,Permuted,36
1.0253472983235912,0.7777638888888889,0.34228439153439155,0.6071190476190477,0.40051900291667974,0.7060918060918061,0.6047222222222223,0.7988888888888889,0.6729655712050078,0.8184414134162878,0.6729655712050078,0.6047222222222223,0.20237301587301587,0.7018055555555556,lda1,20,11.938012996762161,27.457154659515798,0.15888009869257977,83.34493452370158,0.03765278591103853,9,12,Permuted,37
1.0593371802860831,0.7655972222222223,0.3447767857142857,0.5981666666666666,0.3879183830724651,0.7226557907113462,0.5988888888888889,0.79475,0.6626361655773421,0.8105499438832773,0.6626361655773421,0.5988888888888889,0.1993888888888889,0.6968194444444444,lda1,20,10.391753604377021,25.808407167817435,0.14421826715268488,77.5871867673496,0.06585025179164887,9,10,Permuted,38
1.1299249991016502,0.6991481481481482,0.30843485449735447,0.4616547619047619,0.17900935096140172,0.6116541353383459,0.45916666666666667,0.7257777777777777,0.5038341158059467,0.7359640641366529,0.5038341158059468,0.45916666666666667,0.15388492063492062,0.5924722222222222,lda1,20,7.785311709633028,21.06787203301919,0.12764402221893648,62.50561804883715,0.0298554579965906,9,10,Permuted,39
1.055451735340688,0.8068240740740741,0.3571593915343915,0.6256428571428572,0.4317840252122567,0.727089072543618,0.6275,0.8108333333333333,0.6700653594771242,0.8277738095238095,0.6700653594771242,0.6275,0.20854761904761904,0.7191666666666666,lda1,20,10.338863763322363,28.236249036839272,0.16223301419048589,83.70306598111777,0.015537793309142086,9,10,Permuted,40
1.034260798076223,0.7521944444444445,0.33840046296296294,0.530047619047619,0.2896491248035884,0.663440527726242,0.5227777777777778,0.7642222222222222,0.558974358974359,0.783121959001356,0.558974358974359,0.5227777777777778,0.17668253968253966,0.6435,lda1,20,8.797218711180951,24.00321749105667,0.13772007715366333,72.01729006079522,0.022777803013063383,9,11,Permuted,41
1.2094041750475182,0.6642592592592592,0.3090922619047619,0.4849642857142857,0.22307843633388813,0.6556860186997173,0.4897222222222222,0.7405555555555555,0.5151340996168582,0.7540674603174603,0.5151340996168582,0.4897222222222222,0.16165476190476188,0.6151388888888889,lda1,20,8.357905604825447,35.930601961426945,0.16322632338400633,110.42126824400017,0.024243917937029045,9,12,Permuted,42
1.0216315530612536,0.7546481481481482,0.33479464285714283,0.5859285714285715,0.3670288872675385,0.7028895053166898,0.5802777777777778,0.7895277777777778,0.640095029239766,0.8056998556998557,0.640095029239766,0.5802777777777778,0.1953095238095238,0.6849027777777777,lda1,20,10.21581008364334,20.81948329235925,0.14608750549916652,66.95715332539797,0.004895721580680802,8,12,Permuted,43
1.0024665579160836,0.7703935185185186,0.3266977513227513,0.5866666666666667,0.3732598883420533,0.7089830032307909,0.5836111111111111,0.792138888888889,0.6540242165242165,0.8085825955172689,0.6540242165242165,0.5836111111111111,0.19555555555555554,0.687875,lda1,20,8.879535485217694,34.0744056296025,0.1712665065391124,100.23679828654546,0.011570380265520134,9,13,Permuted,44
0.8782073529576322,0.8025833333333333,0.3617916666666667,0.6224166666666666,0.4316882486897275,0.7266283524904215,0.6152777777777778,0.8134444444444444,0.6740176151761518,0.8276940256839754,0.6740176151761518,0.6152777777777778,0.20747222222222222,0.7143611111111111,lda1,20,11.78894449376588,23.615785588553436,0.18690557319700782,71.67605897897546,0.024243917937029045,5,7,Permuted,45
1.074498180906532,0.7546990740740741,0.33656448412698414,0.5688214285714286,0.3452298883055997,0.6782222222222222,0.5619444444444445,0.7835555555555556,0.6078431372549019,0.8015035494934992,0.6078431372549019,0.5619444444444445,0.18960714285714286,0.67275,lda1,20,12.780075286908495,36.59497082129355,0.18284855005291384,107.53580385840615,0.016159754017432727,9,13,Permuted,46
0.8730758365786113,0.8214444444444444,0.35961805555555554,0.6459761904761905,0.4598330387442032,0.74001443001443,0.6352777777777777,0.8216111111111111,0.6985057471264368,0.844297619047619,0.6985057471264368,0.6352777777777777,0.2153253968253968,0.72844444444444445,lda1,20,10.74140848444437,27.37168530131546,0.1590424166119885,86.49320240334228,0.017331846771676717,8,11,Permuted,47
1.1074669660543452,0.7278888888888889,0.32041699735449736,0.5179523809523809,0.26743060948961583,0.6644927536231884,0.5169444444444444,0.7549444444444444,0.5913194444444444,0.7659378036929058,0.5913194444444444,0.5169444444444444,0.17265079365079364,0.6359444444444444,lda1,20,6.621120865722069,21.228226912868575,0.11900451157922928,63.94221237636115,0.02921783991671969,9,11,Permuted,48
1.0039420583675758,0.8083518518518519,0.35362665343915345,0.6777142857142857,0.5102159757371827,0.7389060180427087,0.6738888888888889,0.8379722222222222,0.7468402777777777,0.8569325396825397,0.7468402777777777,0.6738888888888889,0.22590476190476189,0.75593055555555555,lda1,20,12.902383950915794,46.76906811611974,0.209900387548061,137.49574944129697,0.0216057102588198,9,11,Permuted,49
0.9763068389229046,0.7831157407407408,0.34555224867724865,0.6107738095238096,0.40472581631818244,0.7156904059558927,0.5988888888888889,0.8019166666666667,0.6665611814345992,0.8226071428571429,0.6665611814345992,0.5988888888888889,0.20359126984126982,0.7004027777777778,lda1,20,10.60896013440381,29.50143262646804,0.1508786978194276,89.15044248960066,0.007768551040073479,9,13,Permuted,50
1.010637154882462,0.7663518518518518,0.33312003968253967,0.5757976190476191,0.3606643816420448,0.6837267670601004,0.5786111111111111,0.7872222222222223,0.6260811709913506,0.7995833333333333,0.6260811709913506,0.5786111111111111,0.19193253968253968,0.6829166666666666,lda1,20,9.691308732596134,25.9500813879735,0.14143547529494338,77.55756467471271,0.008597047884167822,9,11,Permuted,51
0.8124064747940598,0.8703564814814815,0.3811107804232804,0.714202380952381,0.5643350058758753,0.7598675563643716,0.7091666666666666,0.8551666666666666,0.7640615191462649,0.8713809523809524,0.7640615191462649,0.7091666666666666,0.23806746031746032,0.7821666666666667,lda1,20,14.797679118822957,34.225267973579626,0.1963980549850087,102.01917623905956,0.024005916842273434,9,12,Permuted,52
1.0095243431181706,0.7691851851851852,0.3341107804232804,0.563952380952381,0.3424018106436296,0.6712301587301587,0.5683333333333334,0.7812777777777777,0.6280555555555556,0.7981401314734649,0.6280555555555556,0.5683333333333334,0.18798412698412698,0.6748055555555555,lda1,20,9.579885779437346,35.844026337530764,0.1681881301134404,108.20525829349602,0.04514307476772272,9,11,Permuted,53
1.087249829155351,0.7452222222222222,0.3372023809523809,0.5650833333333333,0.3378585089188671,0.6840136054421768,0.5613888888888889,0.7795555555555556,0.60758547008547,0.8007418042593922,0.60758547008547,0.5613888888888889,0.1883611111111111,0.6704722222222222,lda1,20,10.374284061679724,36.2593199774591,0.16206126308196006,110.41520327375174,0.05058903100910979,9,10,Permuted,54
0.9945837610272684,0.7975092592592593,0.3564434523809524,0.6219642857142857,0.4280798784236822,0.727310547875064,0.625,0.8100277777777778,0.6938818565400844,0.8260070192230996,0.6938818565400844,0.625,0.20732142857142857,0.7175138888888889,lda1,20,11.268978849625704,29.551191422183493,0.15915116124581674,89.10619981464983,0.012357924791986072,9,12,Permuted,55
0.8700066373426517,0.8282037037037037,0.3787953042328042,0.6580357142857143,0.48139892438073023,0.7547261547261547,0.6477777777777778,0.8289166666666666,0.7031481481481481,0.8478214285714286,0.7031481481481482,0.6477777777777778,0.2193452380952381,0.7383472222222223,lda1,20,13.301713215175686,31.679412516693958,0.1821286963808925,93.64544062911263,0.07890833769093583,9,12,Permuted,56
1.1825604998379955,0.7370231481481482,0.32554728835978836,0.5563095238095238,0.3293241218758633,0.6747795414462081,0.5561111111111111,0.7776666666666666,0.605168776371308,0.7924304059982452,0.6051687763713081,0.5561111111111111,0.18543650793650793,0.6668888888888889,lda1,20,9.060317935392074,21.42486857937027,0.14378267804457096,64.6928460393256,0.01965454418511645,9,12,Permuted,57
0.8735629586659261,0.8112314814814815,0.3541127645502645,0.6033928571428572,0.4042645507778126,0.6821849446849447,0.6111111111111112,0.8026388888888889,0.6671409214092141,0.8171865079365079,0.6671409214092141,0.6111111111111112,0.20113095238095238,0.706875,lda1,20,11.531513525748483,27.74504752609614,0.16816889306636387,81.82470980888931,0.04992501694064585,9,10,Permuted,58
1.1505441337260045,0.7404768518518519,0.32973181216931213,0.506,0.2535402603837005,0.6644197072768502,0.5052777777777778,0.7516111111111111,0.5282078853046595,0.7649484126984127,0.5282078853046595,0.5052777777777778,0.16866666666666666,0.6284444444444445,lda1,20,9.301999241936507,38.60907579870313,0.17783607695733206,117.7692657164964,0.04062611829239084,9,12,Permuted,59
0.9617195735587858,0.7456944444444444,0.33263095238095236,0.5274880952380953,0.2840610239245916,0.6697146234380277,0.5247222222222222,0.7620555555555556,0.5694444444444444,0.773468253968254,0.5694444444444444,0.5247222222222222,0.17582936507936509,0.6433888888888889,lda1,20,8.627041760165467,25.742631343622183,0.13945433409200347,76.21688097011919,0.017803881033372736,9,13,Permuted,60
1.0257623130660078,0.7577337962962963,0.341021164021164,0.5983928571428572,0.38854492156553194,0.7162055933484505,0.5947222222222223,0.7960833333333334,0.6688122605363984,0.8167903007098987,0.6688122605363984,0.5947222222222223,0.1994642857142857,0.6954027777777778,lda1,20,10.187886023309852,23.5078382957289,0.18176495071061358,71.07789549634069,0.01219234097381118,6,8,Permuted,61
1.1703247853127658,0.7240231481481482,0.3241312830687831,0.5264642857142857,0.28595521864787393,0.6831707783515012,0.52,0.7634722222222222,0.5529471544715447,0.7789206349206349,0.5529471544715447,0.52,0.17548809523809522,0.6417361111111111,lda1,20,10.61400724712757,32.14504553994922,0.16711817435357498,94.90742866561051,0.011570380265520134,9,12,Permuted,62
0.9945406991672167,0.7914814814814815,0.3418630952380952,0.5743690476190476,0.3516922568255312,0.6779076479076479,0.5730555555555555,0.7828333333333334,0.6211252653927813,0.7991111111111111,0.6211252653927813,0.5730555555555555,0.1914563492063492,0.6779444444444445,lda1,20,13.505587783435809,26.506873965244562,0.17387023163123252,79.9278404167201,0.07812189420701399,9,10,Permuted,63
1.1221197197467216,0.7554212962962963,0.3408912037037037,0.57775,0.35614540811394696,0.6993863524791359,0.5675,0.7872777777777777,0.61078216374269,0.8059323392656726,0.61078216374269,0.5675,0.19258333333333333,0.6773888888888889,lda1,20,9.852531419990417,28.337478156503035,0.14819379830118398,84.0521270300829,0.028211330980650588,9,12,Permuted,64
0.9237241857900619,0.8048657407407407,0.3595132275132275,0.602202380952381,0.3937217464478687,0.7170555555555556,0.5894444444444444,0.7997777777777778,0.657986111111111,0.8178849206349207,0.657986111111111,0.5894444444444444,0.200734126984127,0.6946111111111111,lda1,20,12.469830250132528,26.909051690668722,0.1667392201358694,79.70908828374438,0.0674085824304568,9,12,Permuted,65
0.8503272978281128,0.8283148148148148,0.37383630952380953,0.6529761904761905,0.46744461719291597,0.740826873385013,0.6430555555555556,0.8240833333333334,0.718278463648834,0.8424206349206349,0.718278463648834,0.6430555555555556,0.21765873015873016,0.7335694444444444,lda1,20,13.045580918343365,24.77522994599949,0.17902194580831002,75.48262768615398,0.017803881033372736,7,11,Permuted,66
